request_id,request_type,access_rate
4013,p,0.800000
4014,d,0.800000
4005,p,0.800000
4006,p,0.800000
4007,s,0.400000
4008,p,0.800000
4009,p,0.800000
4015,s,0.800000
4016,s,0.800000
4017,p,0.800000
4018,d,0.400000
4019,p,0.800000
4020,s,0.800000
4021,p,0.800000
4022,p,0.800000
4023,p,0.800000
4024,s,0.800000
11780,d,0.800000
11781,d,0.800000
11782,p,0.800000
11783,p,0.800000
11784,d,0.800000
11775,d,0.800000
11776,s,0.800000
11777,d,0.800000
11778,d,0.800000
11779,p,0.600000
4025,d,0.800000
4026,d,0.800000
4027,p,0.800000
4028,p,0.800000
4029,d,0.800000
4030,s,0.800000
4031,d,0.800000
4032,s,0.800000
4033,d,0.800000
4034,d,0.800000
4035,s,0.800000
4036,s,0.800000
4037,p,0.800000
4038,s,0.400000
4039,p,0.800000
11785,p,0.800000
11786,s,0.800000
11787,p,0.800000
11788,s,0.400000
11789,s,0.800000
11790,d,0.800000
11791,d,0.800000
11792,p,0.800000
11793,p,0.800000
11794,p,0.800000
11795,d,0.800000
11796,d,0.800000
11797,p,0.800000
11798,d,0.800000
11799,p,0.800000
4050,s,0.800000
4051,p,0.800000
4052,d,0.800000
4053,p,0.800000
4054,p,0.800000
4040,p,0.800000
4041,p,0.800000
4042,d,0.800000
4043,d,0.800000
4044,d,0.800000
4045,p,0.800000
4046,p,0.800000
4047,s,0.800000
4048,d,0.200000
4049,d,0.200000
4055,p,0.800000
4056,p,0.800000
4057,d,0.800000
4058,p,0.800000
4059,p,0.800000
11800,p,0.800000
11801,d,0.800000
11802,p,0.800000
11803,p,0.800000
11804,p,0.800000
11805,s,0.400000
11806,p,0.800000
11807,p,1.000000
11808,s,0.800000
11809,p,0.800000
11810,s,0.800000
11811,d,0.800000
11812,d,0.200000
11813,s,0.800000
11814,d,0.800000
11815,p,0.800000
11816,s,0.800000
11817,s,0.800000
11818,p,0.800000
11819,d,0.800000
4065,d,0.800000
4066,s,0.800000
4067,p,0.800000
4068,p,0.800000
4069,s,0.400000
4060,s,0.600000
4061,s,0.800000
4062,s,0.800000
4063,d,0.800000
4064,s,0.800000
4070,s,0.400000
4071,p,0.800000
4072,p,0.800000
4073,d,0.800000
4074,p,0.800000
11820,s,0.800000
11821,d,0.800000
11822,p,0.800000
11823,p,0.800000
11824,p,0.800000
11825,d,0.800000
11826,s,0.800000
11827,d,0.800000
11828,d,0.800000
11829,d,0.800000
11835,p,0.800000
11836,s,0.800000
11837,p,0.800000
11838,s,0.800000
11839,p,0.800000
11830,d,0.800000
11831,s,0.800000
11832,s,0.800000
11833,d,0.800000
11834,d,0.800000
4075,s,0.800000
4076,d,0.800000
4077,s,0.800000
4078,p,0.800000
4079,p,0.800000
4080,p,0.800000
4081,p,0.800000
4082,d,0.800000
4083,s,0.800000
4084,d,0.800000
4085,d,0.800000
4086,s,0.800000
4087,s,0.800000
4088,s,0.800000
4089,p,0.800000
11840,d,0.800000
11841,p,0.800000
11842,s,0.800000
11843,s,0.800000
11844,p,0.800000
11845,p,0.800000
11846,p,0.800000
11847,d,0.600000
11848,p,0.800000
11849,p,0.600000
4095,p,0.800000
4096,d,0.800000
4097,p,0.800000
4098,p,0.800000
4099,p,0.800000
4090,d,0.800000
4091,s,0.800000
4092,d,0.800000
4093,s,0.800000
4094,s,0.800000
4100,d,0.800000
4101,p,0.600000
4102,p,0.800000
4103,s,0.800000
4104,s,0.800000
4105,p,0.800000
4106,p,0.800000
4107,s,0.800000
4108,p,0.800000
4109,p,0.800000
11850,p,0.800000
11851,s,0.800000
11852,s,0.200000
11853,s,0.800000
11854,d,0.800000
11855,d,0.800000
11856,d,0.800000
11857,d,0.800000
11858,s,0.800000
11859,s,0.400000
11860,d,0.800000
11861,s,0.800000
11862,s,0.800000
11863,s,0.800000
11864,s,0.800000
4110,d,0.800000
4111,d,0.800000
4112,s,0.800000
4113,d,0.800000
4114,s,0.800000
4115,p,0.800000
4116,s,0.800000
4117,p,0.800000
4118,p,0.800000
4119,p,0.800000
11870,p,0.800000
11871,p,0.600000
11872,s,0.600000
11873,p,0.400000
11874,d,0.800000
11865,s,0.800000
11866,s,0.800000
11867,p,0.800000
11868,s,0.800000
11869,p,0.800000
11875,s,0.800000
11876,d,0.800000
11877,d,0.800000
11878,d,0.600000
11879,s,0.800000
11880,p,0.800000
11881,s,0.800000
11882,p,0.800000
11883,p,0.400000
11884,s,0.800000
4120,s,0.200000
4121,d,0.800000
4122,p,0.800000
4123,d,0.800000
4124,d,0.800000
4125,s,0.400000
4126,s,0.800000
4127,s,0.800000
4128,s,0.800000
4129,d,0.800000
4130,p,0.800000
4131,s,0.800000
4132,d,1.000000
4133,d,0.800000
4134,d,0.800000
4135,p,0.800000
4136,p,0.800000
4137,p,0.800000
4138,s,0.800000
4139,p,0.800000
11885,s,0.800000
11886,s,0.800000
11887,d,0.200000
11888,p,0.800000
11889,s,0.800000
11890,p,0.800000
11891,p,0.800000
11892,d,0.800000
11893,d,0.800000
11894,p,0.800000
11895,d,0.800000
11896,p,0.800000
11897,p,0.800000
11898,s,0.400000
11899,s,0.800000
4155,s,0.800000
4156,d,0.800000
4157,p,0.800000
4158,p,0.800000
4159,d,0.800000
4150,d,0.800000
4151,s,0.800000
4152,p,0.200000
4153,s,0.800000
4154,p,0.800000
4145,s,0.800000
4146,p,0.600000
4147,d,0.800000
4148,p,0.800000
4149,p,0.800000
4140,p,0.200000
4141,d,0.800000
4142,p,0.800000
4143,s,0.800000
4144,s,0.800000
11905,d,0.800000
11906,d,0.800000
11907,p,0.800000
11908,p,0.800000
11909,s,0.800000
11900,p,0.800000
11901,s,0.800000
11902,s,0.800000
11903,s,0.800000
11904,s,0.800000
11910,d,0.800000
11911,s,0.800000
11912,s,0.800000
11913,d,0.800000
11914,p,0.800000
4160,p,0.800000
4161,p,0.800000
4162,d,0.800000
4163,s,0.800000
4164,p,0.200000
4170,p,0.600000
4171,d,0.600000
4172,d,0.800000
4173,s,0.800000
4174,s,0.800000
4165,d,0.800000
4166,d,0.800000
4167,p,0.800000
4168,s,0.800000
4169,d,0.800000
4175,s,0.800000
4176,s,0.800000
4177,s,0.800000
4178,s,0.800000
4179,p,0.800000
11920,p,0.800000
11921,s,0.800000
11922,s,0.800000
11923,p,0.800000
11924,d,0.800000
11915,d,0.800000
11916,p,0.800000
11917,p,0.600000
11918,s,0.800000
11919,s,0.800000
11925,p,0.600000
11926,d,0.800000
11927,s,0.800000
11928,p,0.800000
11929,p,0.800000
4180,d,0.800000
4181,p,0.800000
4182,s,0.800000
4183,p,0.800000
4184,d,0.800000
4185,s,0.800000
4186,d,0.800000
4187,d,0.800000
4188,p,0.800000
4189,p,0.800000
4190,s,0.800000
4191,s,0.600000
4192,d,0.800000
4193,p,0.800000
4194,d,0.400000
11930,d,0.800000
11931,p,0.400000
11932,d,0.800000
11933,p,0.800000
11934,d,0.800000
11935,s,0.800000
11936,d,0.800000
11937,d,0.800000
11938,p,0.800000
11939,s,0.800000
4210,s,0.800000
4211,d,0.800000
4212,p,0.800000
4213,d,0.400000
4214,d,0.800000
4195,d,0.800000
4196,d,0.800000
4197,d,0.800000
4198,s,0.800000
4199,s,0.800000
4205,s,0.800000
4206,d,0.800000
4207,d,0.800000
4208,s,0.800000
4209,s,0.800000
4200,p,0.600000
4201,s,0.800000
4202,s,0.800000
4203,s,0.800000
4204,p,0.800000
11940,s,0.800000
11941,d,0.800000
11942,p,0.800000
11943,p,0.800000
11944,p,0.800000
11945,p,0.800000
11946,d,0.800000
11947,s,0.800000
11948,s,0.800000
11949,d,0.800000
4215,d,0.800000
4216,p,0.800000
4217,d,0.800000
4218,p,0.800000
4219,s,0.600000
4220,d,0.600000
4221,p,0.800000
4222,d,0.800000
4223,d,0.800000
4224,p,0.800000
4225,p,0.800000
4226,s,0.800000
4227,p,0.800000
4228,s,0.800000
4229,d,0.800000
11955,d,0.800000
11956,p,0.800000
11957,s,0.800000
11958,s,0.800000
11959,p,0.800000
11950,d,0.800000
11951,d,0.800000
11952,s,0.800000
11953,d,0.800000
11954,p,0.800000
11960,d,0.800000
11961,p,0.800000
11962,s,0.800000
11963,s,0.800000
11964,p,0.800000
4230,p,0.800000
4231,d,0.800000
4232,d,0.800000
4233,d,0.800000
4234,s,0.800000
4235,s,0.800000
4236,d,0.800000
4237,p,0.800000
4238,d,0.800000
4239,s,0.800000
4240,s,0.800000
4241,s,0.400000
4242,s,0.800000
4243,d,0.800000
4244,p,0.800000
4245,p,0.800000
4246,p,0.800000
4247,s,0.800000
4248,p,0.600000
4249,s,0.800000
11965,d,0.800000
11966,s,0.800000
11967,d,0.800000
11968,s,0.800000
11969,p,0.800000
11970,d,0.600000
11971,p,0.800000
11972,d,0.400000
11973,s,0.800000
11974,s,0.800000
11975,s,0.800000
11976,d,0.800000
11977,s,0.800000
11978,p,0.800000
11979,d,0.600000
11980,s,0.400000
11981,d,0.800000
11982,s,0.800000
11983,s,0.800000
11984,p,0.800000
4250,s,0.800000
4251,d,0.600000
4252,d,0.800000
4253,d,0.800000
4254,s,0.800000
4255,p,0.800000
4256,p,0.800000
4257,s,0.800000
4258,d,0.800000
4259,p,0.800000
4260,p,0.800000
4261,p,0.800000
4262,s,0.800000
4263,p,0.800000
4264,d,1.000000
11990,d,0.800000
11991,p,0.800000
11992,p,0.800000
11993,d,0.800000
11994,p,0.400000
11985,p,0.800000
11986,p,0.800000
11987,p,0.600000
11988,d,0.800000
11989,s,0.400000
11995,p,0.800000
11996,s,0.800000
11997,p,0.800000
11998,s,0.800000
11999,p,0.800000
4265,d,0.800000
4266,p,0.800000
4267,p,0.800000
4268,s,0.800000
4269,p,0.800000
4270,d,0.800000
4271,s,0.800000
4272,d,0.800000
4273,p,0.800000
4274,d,0.800000
12005,p,0.800000
12006,p,0.800000
12007,p,0.800000
12008,p,0.800000
12009,s,0.800000
12000,p,0.800000
12001,p,0.800000
12002,s,0.800000
12003,d,0.800000
12004,d,0.800000
12010,d,0.800000
12011,p,0.800000
12012,s,0.800000
12013,p,0.800000
12014,d,0.800000
12015,d,0.800000
12016,s,0.800000
12017,s,0.800000
12018,s,0.800000
12019,p,0.200000
4275,d,0.800000
4276,s,0.800000
4277,d,0.400000
4278,d,0.800000
4279,p,0.800000
4280,p,0.800000
4281,p,0.800000
4282,s,0.800000
4283,s,0.800000
4284,p,0.800000
4285,d,0.800000
4286,s,0.800000
4287,p,0.800000
4288,p,0.800000
4289,p,0.200000
4290,s,0.800000
4291,s,0.800000
4292,d,0.800000
4293,d,0.800000
4294,d,0.800000
12025,d,0.800000
12026,s,0.800000
12027,s,0.800000
12028,p,0.800000
12029,p,0.800000
12020,s,0.800000
12021,s,0.400000
12022,s,0.800000
12023,p,0.800000
12024,d,0.800000
4300,s,0.800000
4301,s,0.800000
4302,p,0.800000
4303,p,0.600000
4304,d,0.800000
4295,d,0.800000
4296,p,0.800000
4297,p,0.800000
4298,s,0.800000
4299,s,0.800000
12030,d,0.800000
12031,d,0.800000
12032,s,0.800000
12033,p,0.800000
12034,p,0.800000
12035,s,0.800000
12036,p,0.800000
12037,p,0.600000
12038,d,0.800000
12039,s,0.800000
12040,d,0.800000
12041,s,0.800000
12042,s,0.800000
12043,s,0.800000
12044,s,0.800000
12045,p,0.800000
12046,s,0.800000
12047,s,0.800000
12048,s,0.800000
12049,d,0.600000
4305,s,0.600000
4306,s,0.800000
4307,p,0.800000
4308,p,0.200000
4309,s,0.800000
4310,d,0.800000
4311,p,0.800000
4312,s,0.800000
4313,d,0.800000
4314,p,0.800000
4315,d,0.800000
4316,d,0.800000
4317,s,0.800000
4318,s,0.800000
4319,p,0.800000
12050,s,0.800000
12051,s,0.800000
12052,d,0.800000
12053,d,0.800000
12054,s,0.800000
12055,d,0.800000
12056,s,0.800000
12057,p,0.200000
12058,p,0.800000
12059,p,0.800000
4320,d,0.800000
4321,p,0.800000
4322,d,0.800000
4323,d,0.800000
4324,p,0.800000
4325,d,0.400000
4326,s,0.800000
4327,s,0.400000
4328,p,0.800000
4329,d,0.800000
4330,s,0.800000
4331,s,0.800000
4332,d,0.800000
4333,d,0.600000
4334,s,0.200000
12060,p,0.400000
12061,d,0.800000
12062,s,0.800000
12063,s,0.800000
12064,d,0.800000
12065,p,0.800000
12066,d,0.800000
12067,s,0.800000
12068,s,0.400000
12069,s,0.800000
12070,p,0.800000
12071,d,0.200000
12072,s,0.800000
12073,s,0.800000
12074,s,0.800000
4345,s,0.400000
4346,s,0.800000
4347,p,0.800000
4348,p,0.800000
4349,p,0.800000
4335,p,0.800000
4336,p,0.600000
4337,p,0.800000
4338,p,0.800000
4339,s,0.800000
4340,s,0.800000
4341,p,0.800000
4342,d,0.800000
4343,p,0.800000
4344,d,0.800000
12075,p,0.800000
12076,p,0.800000
12077,s,0.800000
12078,p,0.800000
12079,p,0.800000
12080,s,0.800000
12081,s,0.600000
12082,p,0.800000
12083,d,0.800000
12084,p,0.800000
4365,d,0.800000
4366,p,0.800000
4367,s,0.800000
4368,s,0.800000
4369,p,0.600000
4360,s,0.800000
4361,d,0.800000
4362,p,0.800000
4363,d,0.800000
4364,p,0.800000
4350,s,0.800000
4351,p,0.600000
4352,s,0.800000
4353,s,0.800000
4354,d,0.800000
4355,s,0.800000
4356,p,0.800000
4357,s,0.800000
4358,p,0.800000
4359,d,0.800000
12090,s,0.800000
12091,p,0.600000
12092,d,0.800000
12093,s,0.800000
12094,d,0.800000
12085,s,0.800000
12086,p,0.400000
12087,d,0.800000
12088,s,0.800000
12089,s,0.800000
4370,d,0.800000
4371,p,0.800000
4372,p,0.800000
4373,p,0.800000
4374,s,0.800000
4375,p,0.800000
4376,s,0.600000
4377,p,0.800000
4378,p,0.800000
4379,p,0.800000
4380,d,0.800000
4381,p,0.800000
4382,p,0.800000
4383,s,0.800000
4384,p,0.800000
4385,p,0.800000
4386,s,0.800000
4387,d,0.800000
4388,s,0.800000
4389,s,0.800000
12100,p,0.800000
12101,p,0.800000
12102,s,0.200000
12103,s,0.800000
12104,d,0.800000
12095,s,0.800000
12096,d,0.800000
12097,s,0.800000
12098,d,0.800000
12099,p,0.800000
4395,s,0.800000
4396,s,0.800000
4397,s,0.800000
4398,p,0.800000
4399,p,0.800000
4390,p,0.800000
4391,d,0.800000
4392,p,0.800000
4393,d,0.600000
4394,d,0.800000
12105,s,0.600000
12106,d,0.800000
12107,d,0.800000
12108,s,0.800000
12109,p,0.800000
12110,s,0.800000
12111,p,0.800000
12112,d,0.800000
12113,s,0.800000
12114,p,0.800000
4405,p,0.800000
4406,s,0.800000
4407,d,0.800000
4408,d,0.800000
4409,d,0.800000
4400,d,0.800000
4401,p,0.800000
4402,p,0.800000
4403,p,0.800000
4404,s,0.800000
4410,p,0.800000
4411,d,0.800000
4412,p,0.800000
4413,d,0.800000
4414,d,0.800000
4415,s,0.800000
4416,d,0.800000
4417,d,0.800000
4418,p,0.800000
4419,s,0.800000
12115,p,0.800000
12116,s,0.800000
12117,s,0.800000
12118,s,0.800000
12119,d,0.800000
12120,d,0.800000
12121,p,0.800000
12122,p,0.800000
12123,s,0.800000
12124,s,0.800000
4420,s,0.800000
4421,p,0.800000
4422,d,0.800000
4423,p,0.800000
4424,p,0.800000
4430,p,0.800000
4431,s,0.800000
4432,d,0.800000
4433,d,0.800000
4434,s,0.800000
4425,p,0.800000
4426,p,0.800000
4427,p,0.800000
4428,p,0.800000
4429,p,0.800000
4435,p,0.800000
4436,d,0.800000
4437,p,0.600000
4438,s,0.800000
4439,d,0.800000
12135,p,0.600000
12136,p,0.800000
12137,p,0.800000
12138,p,0.800000
12139,s,0.600000
12130,p,0.800000
12131,s,0.800000
12132,p,0.800000
12133,s,0.800000
12134,p,0.800000
12140,s,0.800000
12141,s,0.800000
12142,d,0.400000
12143,d,0.800000
12144,d,0.800000
12125,p,0.800000
12126,s,0.400000
12127,p,0.800000
12128,p,0.800000
12129,p,0.800000
4440,p,0.800000
4441,s,0.800000
4442,p,0.800000
4443,s,0.800000
4444,p,0.800000
4445,p,0.800000
4446,d,0.800000
4447,d,0.800000
4448,p,0.800000
4449,p,0.800000
4450,s,0.800000
4451,p,0.800000
4452,p,0.600000
4453,p,0.800000
4454,d,0.800000
4455,d,0.800000
4456,d,0.800000
4457,p,0.800000
4458,d,0.400000
4459,d,0.600000
12150,p,0.800000
12151,p,0.800000
12152,s,0.400000
12153,p,0.800000
12154,p,0.800000
12145,p,0.800000
12146,d,0.800000
12147,s,0.800000
12148,d,0.800000
12149,d,0.800000
12155,s,0.800000
12156,s,0.600000
12157,p,0.800000
12158,p,0.800000
12159,d,0.800000
12160,s,0.800000
12161,d,0.800000
12162,s,0.800000
12163,p,0.800000
12164,s,0.800000
4460,s,0.800000
4461,p,0.800000
4462,p,0.800000
4463,s,0.800000
4464,p,0.800000
4465,p,0.800000
4466,s,0.800000
4467,p,0.800000
4468,s,0.800000
4469,p,0.800000
4470,d,0.800000
4471,s,0.800000
4472,d,0.800000
4473,d,0.800000
4474,p,0.800000
12165,s,0.800000
12166,p,0.800000
12167,p,0.600000
12168,p,0.800000
12169,s,0.800000
12170,s,0.800000
12171,p,0.800000
12172,d,0.800000
12173,p,0.800000
12174,d,0.800000
12175,p,0.800000
12176,d,0.800000
12177,p,0.800000
12178,p,0.200000
12179,d,0.800000
4475,d,0.800000
4476,d,0.800000
4477,d,0.800000
4478,d,0.800000
4479,p,0.800000
4480,d,0.800000
4481,d,0.800000
4482,s,0.800000
4483,p,0.800000
4484,d,0.800000
12180,p,0.800000
12181,p,0.800000
12182,d,0.800000
12183,s,0.800000
12184,d,0.800000
12185,d,0.800000
12186,p,0.400000
12187,d,0.600000
12188,d,0.600000
12189,s,0.800000
12190,s,0.800000
12191,s,0.200000
12192,s,0.600000
12193,d,0.800000
12194,d,0.800000
12195,d,0.800000
12196,p,0.800000
12197,s,0.800000
12198,p,0.800000
12199,d,0.800000
4485,p,0.800000
4486,s,0.800000
4487,d,0.800000
4488,p,0.800000
4489,d,0.800000
4490,p,0.800000
4491,d,0.800000
4492,p,0.400000
4493,p,0.800000
4494,p,0.800000
4495,p,0.800000
4496,d,0.800000
4497,d,0.800000
4498,s,0.800000
4499,d,0.800000
4500,s,0.800000
4501,d,0.800000
4502,p,0.800000
4503,s,0.800000
4504,d,0.800000
12200,d,0.600000
12201,s,0.800000
12202,s,0.800000
12203,s,0.800000
12204,s,0.800000
12205,p,0.800000
12206,d,0.800000
12207,s,0.800000
12208,d,0.800000
12209,s,0.800000
12210,p,0.800000
12211,s,0.800000
12212,s,0.800000
12213,d,0.600000
12214,d,0.800000
12215,s,0.800000
12216,s,0.800000
12217,p,0.800000
12218,p,0.800000
12219,s,0.800000
4505,d,0.800000
4506,p,0.600000
4507,d,0.800000
4508,d,0.800000
4509,d,0.800000
4510,d,0.800000
4511,d,0.800000
4512,p,0.800000
4513,s,0.800000
4514,d,0.600000
12220,s,0.800000
12221,p,0.800000
12222,p,0.800000
12223,s,0.800000
12224,s,0.800000
12225,p,0.800000
12226,p,0.800000
12227,d,0.800000
12228,p,0.800000
12229,d,0.800000
12230,d,0.800000
12231,d,0.800000
12232,s,0.800000
12233,p,0.800000
12234,s,0.800000
4515,s,0.800000
4516,s,0.800000
4517,p,0.800000
4518,d,0.800000
4519,s,0.800000
4520,p,0.800000
4521,p,0.800000
4522,p,0.800000
4523,p,0.800000
4524,p,0.800000
12235,d,0.600000
12236,p,0.600000
12237,s,0.800000
12238,p,0.800000
12239,p,0.800000
12240,s,0.800000
12241,s,0.800000
12242,d,0.600000
12243,p,0.800000
12244,p,0.800000
12245,s,0.600000
12246,s,0.800000
12247,s,0.800000
12248,s,0.800000
12249,p,0.800000
12250,s,0.800000
12251,d,0.800000
12252,d,0.800000
12253,p,0.800000
12254,d,0.800000
4525,d,0.800000
4526,d,0.800000
4527,s,0.800000
4528,d,0.800000
4529,s,0.800000
4535,d,0.800000
4536,d,0.800000
4537,p,0.800000
4538,p,0.800000
4539,s,0.800000
4540,s,0.800000
4541,p,0.800000
4542,s,0.800000
4543,d,0.800000
4544,s,0.800000
4530,d,0.800000
4531,d,0.800000
4532,d,0.800000
4533,d,0.800000
4534,d,0.600000
12260,p,0.800000
12261,d,0.800000
12262,p,0.800000
12263,s,0.800000
12264,d,0.800000
12255,s,0.800000
12256,d,0.800000
12257,d,0.800000
12258,p,0.800000
12259,s,0.800000
4545,p,0.800000
4546,s,0.800000
4547,s,0.800000
4548,s,0.800000
4549,p,0.800000
4550,s,0.800000
4551,s,0.800000
4552,d,0.800000
4553,p,0.800000
4554,s,0.800000
12270,s,0.800000
12271,p,0.800000
12272,d,0.800000
12273,p,0.400000
12274,s,0.800000
12265,d,0.800000
12266,s,0.800000
12267,d,0.800000
12268,p,0.800000
12269,p,0.800000
12275,p,0.800000
12276,s,0.800000
12277,d,0.800000
12278,p,0.800000
12279,s,0.800000
4555,d,0.800000
4556,d,0.800000
4557,p,0.800000
4558,d,0.800000
4559,s,0.800000
4565,s,0.800000
4566,s,0.800000
4567,p,0.800000
4568,s,0.800000
4569,s,0.800000
4560,p,0.800000
4561,p,0.400000
4562,s,0.400000
4563,s,0.800000
4564,s,0.800000
4570,s,0.800000
4571,p,0.800000
4572,s,0.800000
4573,p,0.800000
4574,d,0.800000
12280,s,0.800000
12281,p,0.800000
12282,p,0.800000
12283,s,0.800000
12284,p,0.800000
12285,p,0.800000
12286,p,0.800000
12287,s,0.800000
12288,p,0.800000
12289,d,0.800000
12295,s,0.800000
12296,s,0.800000
12297,s,0.800000
12298,s,0.800000
12299,d,0.800000
12290,p,0.800000
12291,p,0.800000
12292,s,0.800000
12293,d,0.800000
12294,s,0.800000
4575,s,0.800000
4576,d,0.800000
4577,s,0.800000
4578,d,0.800000
4579,d,0.800000
4580,d,0.800000
4581,p,0.800000
4582,p,0.800000
4583,p,0.800000
4584,s,0.800000
4585,s,0.800000
4586,d,0.800000
4587,s,0.800000
4588,s,0.800000
4589,p,0.800000
4590,d,0.800000
4591,d,0.800000
4592,s,0.800000
4593,s,0.800000
4594,p,0.800000
12305,s,0.800000
12306,p,0.800000
12307,d,0.800000
12308,p,0.800000
12309,d,0.800000
12300,s,0.800000
12301,p,0.800000
12302,d,0.800000
12303,s,0.800000
12304,p,0.800000
4600,d,0.800000
4601,s,0.800000
4602,s,0.800000
4603,s,0.800000
4604,d,0.800000
4595,d,0.800000
4596,p,0.800000
4597,p,0.800000
4598,p,0.800000
4599,p,0.800000
12310,d,0.800000
12311,s,0.800000
12312,p,0.800000
12313,d,0.400000
12314,p,0.800000
12315,s,0.800000
12316,s,0.800000
12317,s,0.800000
12318,s,0.800000
12319,d,0.800000
12320,d,0.800000
12321,d,0.800000
12322,p,0.800000
12323,p,0.800000
12324,d,0.800000
12325,p,0.800000
12326,p,0.800000
12327,s,0.400000
12328,d,0.800000
12329,d,0.800000
4605,s,0.800000
4606,s,0.800000
4607,p,0.800000
4608,p,0.800000
4609,p,0.800000
4610,d,0.600000
4611,p,0.800000
4612,d,0.800000
4613,d,0.800000
4614,d,0.200000
12330,s,0.800000
12331,d,0.400000
12332,s,0.800000
12333,d,0.800000
12334,d,0.600000
12335,d,0.800000
12336,d,0.800000
12337,d,0.800000
12338,d,0.800000
12339,d,0.800000
12340,p,0.800000
12341,d,0.800000
12342,d,0.800000
12343,p,0.800000
12344,s,0.800000
4620,p,0.800000
4621,p,0.600000
4622,p,0.800000
4623,p,0.800000
4624,d,0.800000
4615,d,0.400000
4616,p,0.800000
4617,d,0.800000
4618,s,0.800000
4619,d,0.800000
12345,p,0.800000
12346,s,0.800000
12347,d,0.800000
12348,d,0.800000
12349,s,0.800000
12350,p,0.800000
12351,p,0.800000
12352,p,0.800000
12353,d,0.800000
12354,s,0.800000
12355,s,0.800000
12356,d,0.800000
12357,p,0.800000
12358,d,0.800000
12359,d,0.800000
4630,d,0.800000
4631,p,0.800000
4632,d,0.800000
4633,d,0.800000
4634,p,0.800000
4625,s,0.800000
4626,d,0.800000
4627,p,0.800000
4628,d,0.800000
4629,d,0.800000
12365,d,0.800000
12366,d,0.800000
12367,s,0.800000
12368,d,0.800000
12369,p,0.800000
12360,p,0.400000
12361,d,0.800000
12362,s,0.800000
12363,p,0.800000
12364,d,0.800000
4640,s,0.800000
4641,s,0.800000
4642,d,0.800000
4643,d,0.800000
4644,p,0.800000
4635,s,0.800000
4636,d,0.800000
4637,s,0.800000
4638,d,0.800000
4639,s,0.800000
12380,p,0.800000
12381,p,0.600000
12382,p,0.800000
12383,p,0.800000
12384,d,0.800000
12370,s,0.800000
12371,p,0.800000
12372,d,0.800000
12373,p,0.800000
12374,p,0.800000
12375,d,0.800000
12376,d,0.800000
12377,s,1.000000
12378,p,0.800000
12379,d,0.800000
4645,s,0.800000
4646,p,0.800000
4647,d,0.800000
4648,s,0.800000
4649,d,0.800000
4650,s,0.800000
4651,d,0.800000
4652,p,0.800000
4653,s,0.800000
4654,d,0.800000
4655,d,0.800000
4656,d,0.800000
4657,p,0.800000
4658,s,0.800000
4659,s,0.800000
12385,p,0.200000
12386,s,0.800000
12387,d,0.800000
12388,d,0.800000
12389,s,0.800000
12390,s,0.800000
12391,s,0.800000
12392,p,0.800000
12393,p,0.800000
12394,d,0.600000
12395,s,0.800000
12396,p,0.800000
12397,d,0.800000
12398,s,0.800000
12399,d,0.800000
4660,s,0.800000
4661,s,0.800000
4662,s,0.800000
4663,d,0.800000
4664,s,0.800000
4665,p,0.800000
4666,s,0.800000
4667,p,0.800000
4668,d,0.800000
4669,p,0.800000
12400,s,0.800000
12401,p,0.800000
12402,d,0.800000
12403,d,0.600000
12404,s,0.800000
12405,d,0.800000
12406,p,0.400000
12407,d,0.400000
12408,d,0.800000
12409,s,0.800000
4680,p,0.800000
4681,d,0.800000
4682,d,0.800000
4683,p,0.800000
4684,s,0.800000
4675,d,0.800000
4676,d,0.800000
4677,d,0.800000
4678,d,0.800000
4679,s,0.800000
4670,s,0.800000
4671,s,0.800000
4672,d,0.800000
4673,p,0.800000
4674,p,0.400000
12410,p,0.800000
12411,p,0.800000
12412,d,0.800000
12413,s,0.800000
12414,s,0.800000
12415,p,0.800000
12416,d,0.800000
12417,d,0.800000
12418,p,0.800000
12419,p,0.800000
4685,d,0.800000
4686,d,0.600000
4687,s,0.800000
4688,p,0.800000
4689,d,0.800000
4690,s,0.800000
4691,p,0.800000
4692,p,0.800000
4693,p,0.800000
4694,d,0.800000
4695,d,0.800000
4696,p,0.400000
4697,p,0.800000
4698,d,0.800000
4699,s,0.800000
4700,d,0.800000
4701,d,0.600000
4702,d,0.800000
4703,p,0.800000
4704,s,0.800000
12425,d,0.800000
12426,d,0.800000
12427,s,0.800000
12428,p,0.800000
12429,d,0.800000
12420,d,0.800000
12421,d,0.800000
12422,d,0.800000
12423,d,0.800000
12424,s,0.800000
4705,s,0.800000
4706,d,0.400000
4707,s,0.800000
4708,d,0.800000
4709,p,0.800000
4710,s,0.800000
4711,p,0.800000
4712,p,0.800000
4713,s,0.800000
4714,p,0.800000
4715,d,0.800000
4716,p,0.800000
4717,p,0.800000
4718,s,0.800000
4719,d,0.800000
12435,d,0.800000
12436,s,0.800000
12437,s,0.800000
12438,d,0.400000
12439,s,0.800000
12440,s,0.800000
12441,d,0.800000
12442,s,0.800000
12443,p,0.800000
12444,p,0.800000
12430,d,0.800000
12431,d,0.800000
12432,d,0.800000
12433,p,0.800000
12434,s,0.800000
12445,p,0.200000
12446,s,0.800000
12447,p,0.800000
12448,s,0.800000
12449,p,0.800000
4720,p,0.600000
4721,s,0.600000
4722,s,0.600000
4723,s,0.800000
4724,p,0.800000
4725,s,0.800000
4726,s,0.800000
4727,s,0.800000
4728,d,0.800000
4729,s,0.800000
4730,d,0.800000
